X1;Y
1.62;7.74
4.14;4.86
4.03;7.35
2.34;6.19
3.95;7.46
2.15;6.81
3.38;5.77
1.91;8.18
3.29;5.94
3.94;7.02
2.11;5.89
3.04;5.8
4.08;7.72
3.78;7.22
3.81;5.24
2.99;6.77
2.11;6.22
3.89;5.63
2.83;6.24
3.47;5.98
2.94;7.78
2.31;6.6
4.64;5.95
4.98;6.61
3.12;6.91
4.76;8.12
3.75;6.88
3.57;5.06
3.09;6.45
3.84;4.4
3.69;6.3
4.05;6.95
3.49;6.43
2.25;6.95
3.46;7.33
4.09;7.35
4.39;3.78
3.74;7.37
5.81;8.27
3.18;5.31
2.17;8.8
6.41;6.96
3.38;6.91
3.02;6.31
2.75;5.97
3.79;7.81
3.37;6.31
3.24;6.91
1.9;7.52
2.22;6.97
3.21;6.4
4.14;6.08
4.35;6.61
3.07;6.14
3.52;6.86
4.89;6.91
3.59;5.87
2.42;6.25
3.41;7.64
2.25;5.31
3.84;5.41
1.65;5.73
3.72;5.35
5.1;5.52
3.31;6.31
2.35;5.14
2.83;6.5
2.42;4.72
1.75;5.36
3.7;5.91
3.1;6.99
3.25;5.36
3.25;6.86
2.99;6.99
3.81;6.82
2.27;6.69
2.83;6.5
2.88;6.52
4.15;7.25
4.67;7.26
5.65;6.22
2.54;6.81
4.04;7.15
2.91;7.8
2.2;6.9
7.14;0.9
6.53;-0.29
5.89;-1.09
8.02;-0.27
7.28;-0.27
4.87;-0.87
6.87;-1.1
6.02;-1.16
5.48;-0.47
6.07;-0.46
7.03;-0.23
6.96;0.87
7.25;-0.21
5.94;-1.33
5.76;-0.68
5.86;-1.87
5.75;-1.83
7.15;-0.6
6.77;1.46
7.19;-1.4
6.62;-0.12
6.24;0.35
5.13;-1.24
5.92;-0.02
6.49;-0.23
5.26;0.78
5.97;-0.26
5.36;-1.7
6.95;0.86
6.5;-0.85
6.96;-1.94
6.75;-0.17
7.04;0.15
5.72;-0.05
8.29;-0.39
2.98;-1.08
7.32;-0.47
7.29;0.68
6.73;-0.4
7.48;-1.39
6.94;-1.17
8.34;-0.99
5.66;-0.56
6.51;0.81
5.75;-0.44
6.97;0.34
7.28;1.07
6.84;-0.19
9;1.56
5.03;-0.57
5.41;-0.23
8.2;0.06
7.34;-1.77
6.32;0.32
4.15;-0.1
6.32;-1.47
5.56;-1.53
6.42;-0.51
5.76;-0.46
7.15;-0.88
7.61;-0.87
6.98;-0.32
6.66;0.22
7.18;-1.92
8.21;-1.86
7.16;-1.28
7.15;-0.95
6.24;-1.45
6.66;0.88
5.28;-0.35
6.49;-1
5.95;-0.47
6.32;-1.19
6.48;-0.08
6.94;-0.17
8.13;-0.33
6.41;-2.88
6.13;-0.18
5.14;-0.7
6.3;-0.9
5.5;-0.2
5.34;-0.09
5.86;1.15
5.16;-0.95
8.01;-2.07
8.5;0.79
6.21;0.4
6.82;-1.37
6.54;0.25
6.6;-1.98
5.32;-2.54
7.21;-1.42
4.92;0
6.98;-0.31
6.64;-0.38
6.56;0.13
6.32;-1.13
5.85;-0.23
8.58;-1.32
8.18;-2.22
4.6;3.56
4.86;5.09
4.73;2.98
5.18;2.76
6.37;4.69
5.58;4.56
5.73;3.9
4.01;3.36
4.65;5.49
4.1;2.35
4.89;3.22
5.06;3.59
4.88;4.3
5.11;4.51
5.75;6.16
5.1;6.2
5.67;3.96
4.11;5.39
4.69;2.78
2.49;4.01
3.63;4.46
5.83;2.52
4.6;4.27
3.71;6.73
4.59;4.17
4.67;4.01
6.92;3.14
4.81;3.25
5.18;4.81
5.98;3.14
4.64;2.61
4.98;4.31
3.62;4.38
3.81;4.02
3.89;6.02
4.68;4.31
6.05;4.4
4.65;3.01
5.8;4.12
4.88;3.31
5.24;4.31
3.66;4.84
4.2;3.61
4.11;2.3
5.82;3.65
6.25;5.02
4.94;4.93
6.2;3.39
4.23;6.2
3.45;5.81
5.91;4.64
1.88;3.08
5.48;3.42
5.25;3.16
4.45;4.35
3.81;4.38
4.23;4.53
3.37;4.72
3.55;4.49
4.98;5.41
4.09;5.73
5.99;2.58
5.2;3.83
3.59;3.77
5.61;3.78
6.08;3.71
3.77;4.65
5.05;2.65
4.92;5.1
4.71;4.27
3.02;5.69
5.54;4.95
6.26;3.98
4.89;3.69
3.76;4.43
3.5;4.35
6.17;4.14
5.47;1.81
5.71;4.5
6.53;5.13
5.24;6.77
3.35;3.2
5.09;1.79
3.44;4.67
4.41;3.67
3.81;3.57
4.77;4.41
3.87;4.33
2.59;4.7
4.55;3.49
4.49;5.13
5.28;3.23
3.93;4.8
6.55;5.64
5.79;3.23
4.22;4.96
6.81;4.86
4.74;4.8
3.08;5.34
3.96;3.37
-7.48;-4.86
-6;-7.81
-7.44;-6.26
-9.11;-7.85
-8.25;-6.79
-8.6;-6.43
-8.55;-5.88
-7.67;-6.15
-7.08;-5.5
-7.24;-6.73
-6.23;-6.01
-5.97;-6.17
-7;-6.37
-6.71;-4.27
-8.85;-4.66
-6.31;-4.26
-6.23;-6.99
-6.9;-4.38
-7.29;-6.57
-6.24;-7.01
-8.44;-6.3
-5.78;-7.54
-8.63;-5.54
-7.86;-7.9
-8.32;-4.71
-7.87;-6.13
-8.17;-7.21
-9.1;-7.18
-7.39;-4.6
-7.11;-5.71
-8.53;-4.07
-8.88;-5.78
-6.94;-7.67
-7.3;-6.42
-8.41;-6.45
-7.47;-7.28
-9.4;-6.12
-7.02;-7.56
-7.72;-7.41
-6.95;-6.33
-7.95;-5.47
-7.67;-8.54
-7.15;-7.13
-6.4;-7.12
-6.93;-7.79
-9.07;-8.18
-7.76;-5.66
-6.14;-4.31
-7.7;-4.89
-7.98;-7.3
-6.71;-5.76
-7.55;-7.51
-7.52;-5.41
-8.48;-7.03
-6.29;-4.72
-7.3;-6.95
-6.84;-6.66
-7.54;-4.61
-7.22;-6.15
-7.6;-4.14
-7.01;-6.99
-6.64;-6.6
-7.52;-6.25
-9.42;-5.67
-8.8;-6.65
-8.11;-6.41
-5.45;-4.3
-8.2;-5.71
-8.55;-5.61
-8.1;-5.86
-7.64;-4.73
-7.94;-8.99
-5.92;-7.05
-6.64;-4.98
-7.2;-8.01
-6.47;-5.52
-8.81;-4.8
-7.93;-6.49
-5.19;-7.97
-5.72;-6.05
-7.71;-6.12
-7.68;-5.2
-7.16;-6.76
-7.1;-8.41
-7.33;-6.13
-6;-6.44
-7.05;-7.67
-8.53;-7.94
-7.59;-6.72
-8.29;-7.08
-6.24;-6.68
-9.25;-5.57
-8.27;-5.28
-6.61;-4.39
-7.65;-5.55
-6.83;-5.44
-7.15;-4.82
-9.02;-5.66
-7.57;-6.06
-8.67;-6.85
-4.94;-4.3
-4.85;-5.9
-4.73;-5.14
-5.85;-4.08
-2.65;-6.37
-5.3;-7.14
-3.57;-6.01
-4.84;-3.71
-5.45;-4.47
-5.33;-6.39
-4.05;-6.1
-6.22;-2.75
-4.24;-5.85
-3.75;-5.93
-3.95;-5.66
-5.65;-7.62
-5.13;-4.54
-4.27;-3.83
-5.96;-4.57
-4.56;-5.61
-4.25;-6.08
-6.03;-5.56
-5.37;-5.88
-5.02;-6.3
-4.76;-5.7
-5.03;-6.93
-5.33;-4.36
-5.1;-6.34
-6.11;-3.67
-5.11;-4.98
-6.44;-5.69
-4.83;-5.49
-4.06;-4.99
-5.38;-4.51
-4.24;-6.68
-3.29;-7.57
-3.02;-5.37
-5.73;-5.19
-3.88;-6.64
-5.82;-5.96
-3.86;-4.81
-4.21;-6.42
-4.91;-6.3
-5.31;-5.5
-4.08;-3.08
-5.01;-4.71
-4.93;-5.38
-5.4;-4.7
-5.48;-6.02
-3.98;-7.17
-4.62;-6.39
-3.99;-5.37
-5.04;-2.36
-3.5;-4.43
-5.07;-6.05
-5.66;-5.35
-3.61;-4.22
-3.98;-3.85
-5.2;-3.12
-4.01;-2.84
-4.49;-5.58
-3.57;-6.33
-4.11;-2.79
-2.56;-5.21
-3.74;-5.31
-6.28;-6.35
-5.9;-5.93
-4.58;-3.27
-5.38;-5
-5.32;-3.88
-5.39;-4.64
-3.38;-4.8
-3.49;-5.92
-3.23;-5.25
-4.13;-6.66
-4.24;-5.18
-4.79;-5.19
-4.14;-7.19
-3.88;-4.25
-3.15;-6.1
-4.1;-5
-4.61;-6.06
-6.91;-6.28
-4.69;-7.23
-4.06;-5.31
-2.86;-5.54
-6.24;-5.94
-4.52;-4.59
-4.02;-4.78
-4.57;-6.93
-2.9;-3.5
-4.01;-5.87
-4.39;-5.31
-4.58;-4.3
-5.55;-6.02
-4.25;-7.35
-3.54;-6.69
-4.49;-4.96
-3.34;-5.46
-4.94;-5.31
-3.95;-5.08
-2.7;-3.47
-1.75;-4.47
-4.06;-4.71
-3.15;-4.31
-2.47;-4.71
-1.97;-3.68
-2.28;-4.33
-4.04;-2.92
-4.9;-4.76
-4.17;-3.61
-5.85;-4.11
-1.35;-5.21
-4.13;-4.29
-1.6;-5.62
-1.82;-3.94
-3.31;-2.25
-5.6;-3.71
-2.99;-4.81
-1.87;-2.68
-4.13;-4.01
-3.84;-2.5
-2.01;-3.32
-3.33;-3.46
-3.38;-4.32
-3.63;-2.94
-5.53;-4.67
-3.06;-3.12
-4.01;-4.79
-3.92;-2.89
-2.01;-4.44
-2.48;-3.65
-4.31;-3.82
-3.13;-5.15
-3.83;-3.3
-2.79;-5.63
-2.19;-5.11
-1.07;-4.41
-2.64;-4.64
-3.45;-4.16
-3.01;-4.49
-1.6;-4.43
-3.35;-6.09
-3.96;-3.36
-3.12;-3.47
-1.73;-2.97
-4.59;-3.99
-3.04;-4.62
-3.82;-4.36
-1;-3.3
-2.62;-3.64
-4.03;-2.2
-1.59;-4.36
-4.9;-4.14
-2.71;-5.03
-2.78;-2.31
-2.84;-4.37
-2.59;-5.48
-2.88;-3.86
-0.76;-3.81
-2.72;-4.52
-3.64;-4.51
-3.76;-5.61
-2.05;-3.45
-4.03;-3.89
-1.99;-3.84
-2.4;-5.4
-4.32;-2.21
-1.78;-4.83
-2.5;-3.83
-2.53;-4.86
-3.41;-4.33
-3.75;-3.34
-2.29;-5.16
-3.01;-4.39
-3.21;-3.36
-3.73;-4.04
-4.73;-3.75
-1.39;-4.17
-2.88;-3.52
-2.48;-5.7
-3.03;-4.2
-1.88;-4.34
-2.29;-4
-2.83;-4.27
-2.4;-3.04
-3.33;-3.88
-3.2;-4.51
-3.47;-2.85
-3.55;-4.53
-3.41;-3.13
-3.05;-2.97
-2.05;-6.95
-3;-3.57
-1.95;-4
-2.2;-2.86
-2.76;-2.71
-2.89;-3.22
-2.88;-4.56
-3.57;-4.09
-1.01;-2.31
-0.97;-1.27
-0.79;-2.97
-0.72;-2.99
-1.2;-3.65
1.56;-4.8
-0.6;-4.79
-1.4;-3.39
-0.92;-4.09
-1.56;-3.06
-0.82;-4.85
-0.89;-1.99
-0.72;-2.73
0.32;-1.87
-1.99;-4.08
-0.81;-5.11
-1.58;-4.23
-1.06;-1.07
-0.27;-4.59
-1.69;-1.91
-1.58;-2.8
-2.44;-3.1
-0.25;-1.88
-0.98;-3.44
-0.18;-3.92
-1.21;-3.28
-0.52;-3.45
-1.54;-3.31
-1.1;-2.82
-0.53;-5.12
-0.32;-4.32
-1.69;-3.73
0.55;-3.56
-1.05;-3.94
-2.35;-3.32
1.19;-2.09
-1.08;-3.16
-1.66;-0.97
-1.51;-3.66
-1.05;-1.42
-2.56;-3.52
-1.53;-5.65
-1.65;-2.86
0.55;-3.47
-0.96;-2.88
0.69;-4.29
-1.05;-2.46
-3.26;-2.5
1.02;-2.35
1.1;-2.78
-3.39;-3.4
-2.73;-4.21
0.86;-2
-1.74;-2.86
-0.89;-5.01
-0.17;-3.39
-1.16;-3.14
-0.39;-3.11
-0.97;-3.57
-0.46;-2.52
-2.38;-2.98
-1.33;-1.94
0.6;-1.19
-2.21;-3.9
-1;-4.34
0.23;-4.77
-1.13;-2.84
-0.87;-5.36
-1.44;-1.89
0.09;-4.84
-1.17;-3.11
-0.26;-2.61
-0.54;-2.01
-1.72;-3.2
-2.56;-3.27
-0.36;-2.29
-0.47;-2.73
-0.41;-2.43
-0.56;-1.87
0.37;-1.63
-1.12;-4.13
0.6;-3.46
-1.55;-2.58
-0.77;-4.24
-2;-2.56
-1.56;-3.73
-2.25;-3.89
-1.98;-3.11
0.58;-0.19
-0.48;-2.25
-1.02;-3.11
0.43;-3.62
-0.75;-1.7
-1.42;-3.8
-0.44;-2.23
-1.34;-2.22
-0.77;-1.65
-0.74;-3.79
-2.02;-3.31
0.42;-3.88
1.33;-3.87
0.28;-1.56
2.23;-2.31
0.52;-3.73
0;-2.5
1.53;-2.52
2.3;-2.62
0.13;-2.78
1.78;-4.13
-0.63;-4.04
-0.08;-3.2
0.19;-3.84
2.48;-3.16
1.17;-2.27
0.79;-1.51
1.51;-4.39
0.77;-3.48
-0.05;-1.91
0.28;-3.52
0.07;-2.08
1.63;-2.24
0.11;-3.33
0.04;-0.09
1.76;-3.02
-0.58;-2.33
1.45;-2.94
2.87;-2.9
2.11;-0.6
0.71;-2.15
-0.15;-1.19
0.23;-3.85
0.29;-2.35
0.99;-4.17
-0.71;-2.94
0.02;-4.71
-0.25;-2.85
1.81;-1.68
1.34;-3.38
-0.3;-2.25
2;-2.17
0.83;-1.51
-0.15;-1.63
0.7;-4.05
-0.96;-0.34
0.11;-0.04
0.25;-0.83
-0.2;-1.85
0.73;-2.45
0.11;-2.88
-0.42;-1.47
2.08;-2.63
1.63;-2.16
-1.92;-2.63
0.87;-3.28
0.1;-3.04
0.26;-4.08
1.31;-2.65
1.42;-3.45
1.69;-2.43
2.16;-2.13
0.64;-2.15
0.6;-1.5
1.13;-2.59
0.01;-1.34
2.18;-1.63
1.34;-2.36
1.14;-2.54
1.57;-3.35
3.18;-2.69
1.02;-2.05
-0.42;-1.91
-0.03;-3.95
0.77;-3.48
-0.13;-2.48
2.33;-1.94
-0.05;-1.42
0.26;-3.19
1.47;-2.01
1.54;-1.64
0.72;-0.94
2.14;-1.13
2.37;-3.8
0.46;-1.74
0.47;-3.07
1.81;-2.07
-0.31;-1.78
0.73;-0.91
0.04;-1.68
2.63;-3.09
1;-2.34
0.97;-1.83
0.7;-0.62
1.93;-3.07
2.85;-1.65
0.36;-2.46
0.69;-2.09
0.47;-3.35
-0.56;-1.3
1.85;-3.03
-0.18;-3.02
1.48;-1
0.93;-1.96
4.28;-0.62
1.97;-1.34
-1.11;-0.32
2.45;-0.28
2.43;-1.42
1.36;-1.49
2.98;-0.83
0.58;0.02
1.92;-1.2
2.16;-0.02
2.93;-0.42
2.43;-0.02
3.06;-0.09
1.44;-1.74
1.4;-1.73
3.83;-0.48
2.02;1.33
2.67;-2.18
0.9;0.04
3.8;-1.74
2.54;-1.51
1.45;2.29
0.27;0.14
2.78;-0.55
2.7;1.88
2.19;-0.94
2.22;-0.84
3.41;0.34
2.88;-1
2.77;-0.1
2.29;0.7
3.56;-1.6
1.92;-1.63
0.67;-1.27
2.44;-0.31
3.54;-0.36
3.51;-0.69
3.33;-0.78
2.95;-0.01
3.45;-0.15
3.99;-0.18
3.78;-0.68
5.2;-1.71
3.14;-0.07
4;-1.53
1.8;-0.77
1.67;-1.94
3.29;-0.9
2.91;-1.48
1.53;-0.5
1.39;0.31
1.3;-0.45
1.96;-1.12
1.16;-0.27
4.78;-1.09
3.41;-0.35
2.18;-0.17
4;-1.33
2.05;-0.44
2.02;-1.15
3.34;0.25
2.63;-0.66
1.33;-0.94
2.07;-0.41
1.98;-1.51
1.66;-1.21
3.4;-1.44
3.12;-1.33
2.57;-1.66
1.33;-0.52
4.93;0.48
2.45;-1.39
1.64;-0.53
1.65;-1.09
3.98;0.38
2.6;-0.25
2.8;-1.33
0.78;1.18
1.35;-0.86
2.86;0.32
3.22;-0.61
2.49;-0.76
1.31;-0.24
2.94;-2.58
3.15;0.28
2.91;-1.11
2.44;1.2
0.85;-0.65
3.45;0.76
1.07;-0.62
2.86;0.05
2.5;0.42
1.67;-0.86
3.24;-2.73
2.04;-0.5
1.45;-0.16
2.5;-1.55
3.39;-0.76
4.73;-0.11
5.27;1.41
4.49;1.08
3.18;1.19
5.38;1.3
4.15;2.01
3.71;-0.07
3.33;2.11
3.37;2.07
3.8;-0.43
4.88;0.83
4.78;1.9
3.72;1.48
3.49;-0.16
5.38;0.46
3.29;-1.18
4.67;0.6
3.02;1.2
4.33;-0.57
5.62;1.68
3.5;2.04
2.64;2.01
4.95;1.34
4.48;2.84
4.1;1.97
5.08;0.95
6.15;2.59
3.37;2.19
4.06;0.19
4.18;0.61
3.18;1.49
3.86;3.57
2.93;-0.93
3.13;2.66
7.15;3.53
4.53;1.15
3.23;2.02
3.76;3.06
4.06;0.24
5.22;0.6
3.06;1.36
2.97;1.4
3.36;-1.62
4.44;3.51
3.88;1.81
3.85;1.64
4.89;0.6
4.74;2.19
5.04;3.25
4.4;0.48
3.03;1.29
4.99;0.93
4.26;0.89
4.31;1.08
4.33;-0.08
4.52;1.44
3.88;1.38
3.11;1.69
3.66;1.57
2.75;3.37
3.71;1.7
3.99;1.52
3.66;1.96
4.5;0.13
2.44;0.4
5.12;1.38
3.09;1.26
3.32;-0.24
5.15;1.82
4.28;1.75
3.62;1.93
3.97;1.83
3.71;2.97
2.38;1.81
4.3;0.58
3.45;-0.12
3.96;3.08
4.64;2.34
3.81;1.53
2.9;2.61
5.92;2.77
4.95;2.05
3.66;1.02
2.79;1.51
2.62;0.69
3.05;1.21
4.66;0.99
3.86;1.62
4.89;0.11
4.57;2.69
4.4;1.17
4.53;1.86
3.66;0.47
4.45;0.29
4.58;1.05
4.12;0.15
2.1;1.83
3.72;1.52
3.43;-0.21
2.56;0.82
6.2;3.56
5.63;4.88
6.13;2.63
5.93;4.56
4.7;1.73
4.54;3.64
5.18;4.11
4.45;2.95
6.65;4.43
4.91;4.79
4.18;5.24
4.26;3.84
3.86;3.18
4.38;2.86
5.04;2.47
5.89;6.43
4.52;2.63
4.24;2.51
7.37;4.96
5.05;3.26
5.26;3.47
6.12;1.92
5.82;3.37
7.14;2.61
7.11;1.12
7.11;4.25
5.25;1.5
3.8;4.19
4.77;3.19
5.25;2.9
5.96;2.3
5.33;3.06
5.78;2.92
3.98;4.33
4.92;0.9
5.25;4.25
6.35;3.4
4.83;3.32
4.96;2.79
5.69;4.57
4.21;3.23
6.24;4.86
2.9;3.55
6.5;4.69
5.38;2.87
5.08;3.06
4.5;4.7
4.51;2.21
3.45;4.95
6.43;3.98
5.06;4.62
4.96;3.23
5.57;2.63
5.04;3.28
5.28;1.82
5.02;5.01
4.37;1.39
3.64;1.5
6.38;2.16
5.98;4.21
5.56;5.15
5.66;4.22
5.34;3.49
6.76;2.77
7.27;2.67
6.37;3.21
6.22;3.61
4.74;1.67
5.89;3.77
3.07;3.7
4.01;4
5.79;4.02
6.23;3.42
5.54;3.1
6.16;2.96
5.4;4.37
5.88;3.56
5.6;4.97
6.52;3.11
5.28;5.04
6.2;4.29
6.13;2.27
5.66;4.07
3.8;2.87
3.36;4.79
5.4;3.99
3.9;3.44
6.62;4.38
6.32;3.9
4.83;3.23
6.79;4.38
4.38;3.25
5.99;3.23
5.59;3.66
5.37;2.13
6.99;3.51
5.29;2.18
6.41;3.85
4.79;1.2
6.41;2.2
8.02;8.86
6.28;9.11
8.38;7
6.84;8.7
8.32;7.84
5.46;6.77
7.84;8.51
8.78;8.48
6.83;9.05
7.66;5.57
8.43;6.84
7.54;6.9
10.42;8.11
9.67;9.72
8.79;7.8
7.14;9.51
9.32;9
7.99;7.58
7.09;7.78
9.65;6.18
6.89;8.1
8.54;8.99
7.27;5.95
7.63;7.61
6.55;8.62
7.77;6.82
6.88;10.28
6.53;7.68
7.8;6.9
7.39;7.35
7.96;8.47
7.9;8.4
8.93;7.14
7.78;6.97
6.36;8.7
8.88;8.7
8.03;6.86
8.35;8.03
8.39;7.82
7.35;7.58
6.99;8.17
9.26;9.37
8.54;7.66
6.29;7.58
8.45;9.02
8.31;8.11
8.34;7.88
6.8;9.01
6.71;7.98
7.57;8.95
8.08;7.74
6.44;7.52
8;7.14
7.82;7.16
8.04;7.89
7.28;7.55
9.01;7.4
8.28;8.24
7.31;8.37
8.38;7.52
7.91;7.82
6.65;8.81
9.47;8.97
8.07;7.29
6.92;8.74
8.04;7.23
5.01;6.92
7.68;7.55
7.75;6.9
8.17;9.56
9.57;7.48
8.55;5.83
6.37;8.46
6.87;7.46
6.46;7.49
6.81;7.95
8.24;9.17
7.3;9.03
9.72;9.04
8.47;8.67
8.49;8.15
7.81;8.36
7.5;8.84
7.26;6.61
9.61;7.7
6.92;8.96
8.04;6.06
7.54;8.71
9.29;9.39
7.93;9
5.37;7.83
7.07;8.89
5.32;7.55
7.63;9.55
5.86;7.23
9.92;7.21
8.15;8.51
9.51;6.95
8.41;7.37
8.25;8.9
7.08;5.11
6.22;6.37
4.47;5.43
6.89;5.64
7.57;4.59
7.75;4.97
8.28;7.15
6.54;6.09
7.28;4.97
7.44;3.72
4.96;4.85
8.26;7.28
6.46;4.3
8.8;4.88
6.13;4.4
6.84;5.16
5.93;4.53
5.65;5.53
6.9;5.87
7.51;5.5
6.4;7.55
6.64;4.94
6.24;4.36
7.92;6.13
6.53;5.56
5.9;6.18
6.58;5.47
5.68;5.98
6.5;3.2
6.79;4.33
7.33;8.18
7.29;5.57
6.33;4.64
6.61;4.99
7.71;3.4
6.26;5.23
7.34;5.4
6.68;5.39
6.48;4.22
7.68;5.75
6.74;7.76
5.33;6.68
5.1;5.65
5.54;5.66
7.28;5.09
8.23;4.49
6.15;6.01
5.11;5.76
6.07;9.02
8.38;4.35
6.57;6.83
6.58;4.54
6.23;4.76
8.61;5.69
7.06;4.44
5.78;6.65
6.63;4.38
7.06;3.95
7.35;6.43
7.84;5.63
5.6;4.4
6.47;5.33
6.41;5.29
6.43;5.56
4.85;4.2
6.08;4.73
5.29;6.03
7.09;5.53
5.12;5.17
6.77;5.56
6.94;4.74
7.23;6.66
7.41;6.36
5.56;5.82
7.09;5.72
5.89;5.98
7.06;4.25
4.19;6.14
7.39;3.83
5.65;6.39
5.43;5.3
6.17;7.81
7.59;5.21
6.36;6.97
6.43;6.01
5.78;4.68
7.99;4.71
7.55;5.75
8.12;4.71
6.73;5.49
4.98;7.23
6.15;6.2
5.47;4.04
6.96;6.96
4.68;5.84
7.43;6.76
7.74;5.19
5.98;7.07
7.19;5.85
7.6;5.82
1.38;-2.95
1.3;-2.13
2.13;-3.53
1.46;-3.56
1.58;-1.46
2.42;-4.34
-0.34;-2.31
1.95;-5.04
0.57;-2.06
2.23;-2.73
2.5;-1.89
1.97;-1.75
0.92;-2.11
2.09;-2.3
1.66;-1.97
1.71;-2.89
2.34;-0.95
0.25;-2.91
3.46;-2.92
2.2;-0.52
1.72;-2.95
2.45;-1.4
3.01;-2.99
2.5;-1.29
1.1;-3.3
0.64;-1.52
3.15;-1.39
1.46;-1.14
3.46;-1.04
1.83;-2.73
1.9;-2.17
1.64;-2.67
0.04;-3.2
0.5;-2.17
1.67;-0.47
1.77;-0.57
2.02;-2.83
1;-3.11
0.9;-2.25
2.47;-0.72
1.3;-0.38
0.64;-2.77
1.68;-2.26
1.77;-2.4
2.05;-2.43
1.21;-2.45
2.26;-5.54
0.08;-1.85
0.41;-2.03
2.52;-3.11
-0.09;-1.96
1.81;-0.87
3.88;-2.94
2.56;-2.64
3.35;-3.96
1.33;-3.65
0.66;-3.11
1.92;-3.67
1.91;-1.61
2.04;-2.55
1.32;-2.62
1.24;-3
1.08;-2.29
1.83;-1.71
0.87;-0.2
1.69;-0.52
3.15;-2.83
1.16;-2.48
0.89;-3.46
1.03;-2.78
1.46;-2.56
2.42;-2.1
2.63;-2.92
2.67;-4.65
2.15;-2.36
1.3;-1.67
0.34;-2.31
0.26;-0.18
1.96;-1.28
2.42;-3.16
1.93;-2.25
1.84;-2.96
1.65;-1.32
2.09;-1.76
2.94;-2.46
0.6;-1.99
1.23;-3.04
2.54;-3.36
2.41;-2.31
-0.45;0.18
2.46;-1.36
3.37;-1.89
1.77;-2.38
2.21;0.06
4.45;-3.07
1.05;-2.72
2.31;-1.86
2.27;-2.16
1.98;-5.03
2.85;-1.02
6.62;3.55
5.29;2.59
3.52;3.61
4.37;3.7
4.49;2.66
4.97;2.19
4.83;2.34
7.1;2.5
5.08;3.87
6.35;2.29
6.39;2.85
3.83;2.67
5.25;3.65
4.78;2.05
3.9;2.6
6.86;2.67
6.9;2.9
7.16;-0.04
6.2;5.44
4.05;3.87
5.17;2.62
4.71;4.66
5.36;4.18
3.9;5.95
5.43;2.13
6.05;1.25
4.9;2.17
3.57;2.83
5.12;4.01
3.71;3.67
5.11;4.11
5.84;2.6
5.4;2.94
4.4;2.89
6.06;2.03
4.44;2.01
4.07;4.36
5.98;1.71
5.69;1.6
3.81;3.97
5.35;3.46
5.09;3.33
3.75;2.55
6.74;0.75
4.44;4.52
5.3;3.82
6.04;3.44
5.39;4.41
4.66;3.93
4.12;3.29
5.84;3.24
5.33;3.2
5.51;2.72
6.58;2.52
5.62;3.68
4.19;3.49
4.2;2.82
5.54;2.3
3.87;3.26
5.81;2.5
4.76;3.43
6.03;2.44
5.04;3.46
3.56;2.13
5.78;3.83
6.48;2.41
5.74;3.28
6.1;1.66
4.74;3.08
5.15;0.8
5.2;2.04
4.29;4.51
5.76;1.86
4.23;2.62
6.59;1.43
5.93;4.34
6.62;1.86
5.37;3.32
6.31;3.25
2.87;3.07
7.05;4.42
5.66;2.84
4.54;3.15
4.83;2.69
5.02;2.28
4.04;3.16
5.83;3.6
5.9;3.19
4.62;1.89
4.87;2.82
5.02;3.54
3.85;2.99
4.7;2.78
5.03;1.75
5.52;3.76
5.69;2.91
5;3.93
4.22;3
5.19;2.88
4.65;3.49
1.02;-1.54
1.3;-2.27
1;-2.36
2.46;-0.58
1.66;-1.25
2.69;-0.24
1.16;-1.71
2.28;-0.74
2.74;-1.81
2.51;-1.61
1.19;-1.93
1.46;-1.15
2.68;-0.05
0.77;-3.29
3.14;-1.4
0.79;-1.68
3.97;-0.8
3.71;-0.55
1.73;-0.5
2.82;-0.38
1.57;-1.14
3.15;-1.43
1.66;-2.21
2.18;-3.22
1.77;-0.55
2.1;-0.06
1.95;-1.14
4.32;-0.96
3.14;0.24
1.42;-0.97
1.46;0.02
2.87;-2.99
2.57;-0.56
3.37;-0.72
3.02;0.96
3;-0.91
0.43;-2.83
1.79;-1.65
3.89;-1.04
2.55;-1.98
1.95;-1.32
0.77;-1.39
2.25;0.38
1.92;-1.01
3.87;0.12
1.91;-0.63
2.35;-0.76
1.53;-2.41
0.75;-0.91
3.69;-1.99
2.89;-0.96
2.85;-2.04
3.74;-1.66
1.18;-0.05
3.06;-2.43
2.76;-1.99
2.79;-0.08
1.91;-1.17
2.56;-0.41
1.15;-0.12
3.08;-0.73
3.49;-0.93
2.48;-0.61
1.98;-0.68
1.09;-1.56
0.95;-1.69
1.01;-0.27
1.75;-2.99
3.34;-1.55
0.6;-0.11
4.3;0.66
3.58;-0.32
2.03;-1.1
2.21;-0.63
2.73;0.96
1.53;-0.89
0.44;-1.69
2.88;-1.87
2.6;-1.02
1.81;0.31
1.8;-0.85
2.47;0.22
1.35;-2.09
1.49;-0.42
2.75;-1.84
0.45;-1.67
4.36;-1.57
2.19;-1.57
0.84;-0.92
0.48;-3.42
1.66;-1.77
2.92;-0.73
2.6;0.47
1.85;-1.51
2.32;-0.98
1.05;-2.89
2.64;-0.44
1.97;-0.01
3.55;0.29
2.95;-1.86
-2.01;-2.56
-1.31;-2.86
0.54;-4.72
-1.05;-1.54
-0.34;-3.54
-0.92;-3.06
-2.19;-1.49
-2.08;-1.55
-1.55;-2.57
-0.59;-2.93
0.48;-4.39
